"Precip_day","dayDate","vehicule_1_cadmin","vehicle_2_cadmin","usager_1_grav","Long","Lat","DayOfWeek","Day","Month","Year","Hour","FourHours","adresse","carr","year_quarter","MonthYear","TempMin","TempMax","Precip","DureeEnsol","Temp_max","Temp_min","Freq"
0,2013-12-12,"Voiture","Aucun","Blessé Hospitalisé",2.354599,48.878197,"Mercredi",11,"Decembre",2013,19,"16H-20H","110, BOULEVARD DE MAGENT",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,6.1,0.7,7114
0,2013-03-28,"Deux Roues > 125","Aucun","Blessé Léger",2.399796,48.868507,"Jeudi",28,"Mars",2013,9,"08H-12H","0, AVENUE GAMBETTA","1_75120_11389","2013 Q1","Mars 2013",3,8.7,36.6,98.7,6.7,3.9,7114
0,2013-12-17,"Deux Roues > 125","Aucun","Blessé Léger",2.310136,48.825559,"Lundi",16,"Decembre",2013,20,"20H-00H","25, AVENUE DE LA PORTE D",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,5.6,7114
0,2013-06-24,"Voiture","Vélo","Blessé Léger",2.324722,48.832453,"Dimanche",23,"Juin",2013,13,"12H-16H","174, AVENUE DU MAINE","1_75114_4407","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-03-28,"Vélo","Voiture","Blessé Léger",2.356506,48.870879,"Mercredi",27,"Mars",2013,17,"16H-20H","43, RUE DU FAUBOURG SAIN","1_75110_7780","2013 Q1","Mars 2013",3,8.7,36.6,98.7,6.7,3.9,7114
0,2013-03-28,"Vélo","Aucun","Aucun Blessé",2.298503,48.877834,"Mercredi",27,"Mars",2013,19,"16H-20H","2, PLACE DES TERNES",NA,"2013 Q1","Mars 2013",3,8.7,36.6,98.7,6.7,3.9,7114
0,2013-03-28,"Voiture","Deux Roues 50-125","Aucun Blessé",2.271599,48.850708,"Jeudi",28,"Mars",2013,8,"08H-12H","35, RUE JEAN DE LA FONTA","1_75116_729","2013 Q1","Mars 2013",3,8.7,36.6,98.7,6.7,3.9,7114
0,2013-03-28,"Deux Roues 50-125","Aucun","Blessé Léger",2.367715,48.853481,"Jeudi",28,"Mars",2013,9,"08H-12H","6, RUE SAINT ANTOINE","1_75104_8730","2013 Q1","Mars 2013",3,8.7,36.6,98.7,6.7,3.9,7114
0,2013-03-28,"Deux Roues > 125","Voiture","Blessé Léger",2.406338,48.834054,"Jeudi",28,"Mars",2013,8,"08H-12H","RUE DU GENERAL DE LANGLE","1_75112_10820","2013 Q1","Mars 2013",3,8.7,36.6,98.7,6.7,3.9,7114
0,2013-03-29,"Deux Roues 50-125","Aucun","Blessé Léger",2.335541,48.84918,"Jeudi",28,"Mars",2013,21,"20H-00H","17, RUE DE VAUGIRARD","1_75106_5626","2013 Q1","Mars 2013",3,8.7,36.6,98.7,7.1,1.1,7114
0,2013-03-05,"Deux Roues > 125","Aucun","Blessé Léger",2.316098,48.875092,"Lundi",4,"Mars",2013,23,"20H-00H","113, BOULEVARD HAUSSMANN","1_75108_3632","2013 Q1","Mars 2013",3,8.7,36.6,98.7,16.7,7.9,7114
0,2013-03-05,"Voiture","Vélo","Aucun Blessé",2.388564,48.842008,"Lundi",4,"Mars",2013,18,"16H-20H","AVENUE DAUMESNIL","1_75112_9144","2013 Q1","Mars 2013",3,8.7,36.6,98.7,16.7,7.9,7114
0,2013-03-05,"Deux Roues 50-125","Aucun","Blessé Léger",2.401954,48.852012,"Lundi",4,"Mars",2013,14,"12H-16H","49, RUE D AVRON",NA,"2013 Q1","Mars 2013",3,8.7,36.6,98.7,16.7,7.9,7114
0,2013-03-05,"Voiture","Voiture","Blessé Léger",2.356234,48.830414,"Lundi",4,"Mars",2013,12,"12H-16H","BPI ITALIE GENTILLY",NA,"2013 Q1","Mars 2013",3,8.7,36.6,98.7,16.7,7.9,7114
0,2013-03-05,"Voiture","Deux Roues 50-125","Aucun Blessé",2.339772,48.85646,"Mardi",5,"Mars",2013,9,"08H-12H","7, QUAI DE CONTI","1_75106_5852","2013 Q1","Mars 2013",3,8.7,36.6,98.7,16.7,7.9,7114
0,2013-03-05,"Deux Roues 50-125","Voiture","Blessé Léger",2.398787,48.83941,"Lundi",4,"Mars",2013,14,"12H-16H","70, BOULEVARD DE REUILLY",NA,"2013 Q1","Mars 2013",3,8.7,36.6,98.7,16.7,7.9,7114
0,2013-03-05,"Voiture","Aucun","Aucun Blessé",2.294368,48.87941,"Lundi",4,"Mars",2013,18,"16H-20H","7, AVENUE NIEL","1_75117_2044","2013 Q1","Mars 2013",3,8.7,36.6,98.7,16.7,7.9,7114
0,2013-10-17,"Deux Roues 50-125","Deux Roues 50-125","Blessé Léger",2.296069,48.883612,"Mercredi",16,"Octobre",2013,20,"20H-00H","BOULEVARD PERIPHERIQUE",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,19.5,11.6,7114
0,2013-10-17,"Deux Roues > 125","Voiture","Blessé Léger",2.3659,48.866463,"Mercredi",16,"Octobre",2013,16,"16H-20H","3, BOULEVARD VOLTAIRE",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,19.5,11.6,7114
0,2013-10-17,"Deux Roues 50-125","Voiture","Blessé Léger",2.358635,48.900225,"Mercredi",16,"Octobre",2013,18,"16H-20H","AVENUE DE LA PORTE DE LA",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,19.5,11.6,7114
0,2013-10-17,"Deux Roues 50-125","Deux Roues > 125","Aucun Blessé",2.449378,48.842417,"Mercredi",16,"Octobre",2013,20,"20H-00H","AVENUE DE LA PEPINIERE",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,19.5,11.6,7114
0,2013-10-17,"Voiture","Aucun","Aucun Blessé",2.342088,48.868389,"Mercredi",16,"Octobre",2013,17,"16H-20H","121, RUE REAUMUR","1_75102_6075","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,19.5,11.6,7114
0,2013-05-11,"Deux Roues 50-125","Aucun","Blessé Léger",2.296267,48.878345,"Vendredi",10,"Mai",2013,15,"12H-16H","8, AVENUE DES TERNES",NA,"2013 Q2","Mai 2013",9.1,16.7,111.2,114.6,18.1,11.1,7114
0,2013-10-18,"Voiture","Poids Lourd","Blessé Léger",2.302988,48.831755,"Jeudi",17,"Octobre",2013,16,"16H-20H","BPI BRANCION PLAINE",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Voiture","Deux Roues > 125","Aucun Blessé",2.308224,48.828954,"Jeudi",17,"Octobre",2013,18,"16H-20H","201, RUE RAYMOND LOSSERA",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Deux Roues 50-125","Vélo","Blessé Léger",2.310136,48.825559,"Vendredi",18,"Octobre",2013,11,"08H-12H","18, AVENUE DE LA PORTE D",NA,"2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2013-10-18,"Vélo","Aucun","Blessé Léger",2.377857,48.87222,"Jeudi",17,"Octobre",2013,15,"12H-16H","8, RUE DE BELLEVILLE","1_75120_9675","2013 Q4","Octobre 2013",11.7,17.8,43.4,96.5,16.6,10.8,7114
0,2012-10-30,"Voiture","Aucun","Blessé Léger",2.376798,48.859586,"Lundi",29,"Octobre",2012,13,"12H-16H","102, BOULEVARD VOLTAIRE","1_75111_9569","2012 Q4","Octobre 2012",10.1,16,86.7,101.8,12.5,7.9,7114
0,2013-07-07,"Voiture","Voiture","Blessé Léger",2.298402,48.878726,"Samedi",6,"Juillet",2013,13,"12H-16H","63, AVENUE DE WAGRAM","1_75117_2351","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,29.2,19.4,7114
0,2013-07-07,"Deux Roues > 125","Voiture","Blessé Léger",2.345327,48.854503,"Samedi",6,"Juillet",2013,20,"20H-00H","11, BOULEVARD DU PALAIS","1_75104_6417","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,29.2,19.4,7114
0,2013-07-07,"Deux Roues 50-125","Voiture","Aucun Blessé",2.332873,48.818103,"Samedi",6,"Juillet",2013,16,"16H-20H","1, AVENUE PIERRE MASSE","1_75114_5326","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,29.2,19.4,7114
0,2013-07-07,"Voiture","Deux Roues > 125","Aucun Blessé",2.292439,48.830021,"Samedi",6,"Juillet",2013,19,"16H-20H","BPE SEVRES PLAINE",NA,"2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,29.2,19.4,7114
0,2013-07-07,"Deux Roues 50-125","Voiture","Blessé Léger",2.370015,48.871296,"Samedi",6,"Juillet",2013,14,"12H-16H","151, AVENUE PARMENTIER","1_75110_8922","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,29.2,19.4,7114
0,2013-07-07,"Voiture","Vélo","Aucun Blessé",2.398462,48.86579,"Dimanche",7,"Juillet",2013,0,"00H-04H","RUE DES GATINES","1_75120_11263","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,29.2,19.4,7114
0,2013-07-07,"Voiture","Voiture","Aucun Blessé",2.367731,48.857888,"Samedi",6,"Juillet",2013,13,"12H-16H","67, BOULEVARD BEAUMARCHA","1_75103_8757","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,29.2,19.4,7114
0,2013-07-07,"Vélo","Aucun","Aucun Blessé",2.354312,48.831674,"Samedi",6,"Juillet",2013,14,"12H-16H","12 BIS, PLACE D ITALIE","1_75113_7611","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,29.2,19.4,7114
0,2013-01-18,"Deux Roues 50-125","Voiture","Blessé Léger",2.400712,48.852703,"Jeudi",17,"Janvier",2013,21,"20H-00H","90, RUE DE BUZENVAL","1_75120_11391","2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.1,-3.3,7114
0,2013-03-30,"Voiture","Vélo","Blessé Léger",2.363731,48.843011,"Vendredi",29,"Mars",2013,19,"16H-20H","2, BOULEVARD DE L HOPITA","1_75105_8473","2013 Q1","Mars 2013",3,8.7,36.6,98.7,6.2,1,7114
0,2013-03-30,"Deux Roues 50-125","Aucun","Blessé Léger",2.302852,48.892347,"Vendredi",29,"Mars",2013,14,"12H-16H","30, RUE MARGUERITE LONG","1_75117_2699","2013 Q1","Mars 2013",3,8.7,36.6,98.7,6.2,1,7114
0,2013-05-31,"Deux Roues 50-125","Aucun","Blessé Hospitalisé",2.354175,48.832997,"Jeudi",30,"Mai",2013,20,"20H-00H","66, AVENUE DES GOBELINS","1_75113_7552","2013 Q2","Mai 2013",9.1,16.7,111.2,114.6,17.5,11.4,7114
0,2013-05-31,"Deux Roues > 125","Aucun","Blessé Léger",2.301035,48.884613,"Jeudi",30,"Mai",2013,17,"16H-20H","92, AVENUE DE VILLIERS","1_75117_2572","2013 Q2","Mai 2013",9.1,16.7,111.2,114.6,17.5,11.4,7114
0,2013-05-31,"Voiture","Deux Roues 50-125","Aucun Blessé",2.362372,48.86713,"Vendredi",31,"Mai",2013,9,"08H-12H","205, RUE DU TEMPLE","1_75103_8362","2013 Q2","Mai 2013",9.1,16.7,111.2,114.6,17.5,11.4,7114
0,2013-05-31,"Voiture","Voiture","Aucun Blessé",2.31889,48.896283,"Jeudi",30,"Mai",2013,20,"20H-00H","89, BOULEVARD BESSIERES",NA,"2013 Q2","Mai 2013",9.1,16.7,111.2,114.6,17.5,11.4,7114
0,2013-05-31,"Vélo","Voiture","Aucun Blessé",2.315058,48.846251,"Jeudi",30,"Mai",2013,21,"20H-00H","149, RUE DE SEVRES",NA,"2013 Q2","Mai 2013",9.1,16.7,111.2,114.6,17.5,11.4,7114
0,2012-09-05,"Voiture","Aucun","Aucun Blessé",2.330316,48.884557,"Mercredi",5,"Septembre",2012,0,"00H-04H","118, BOULEVARD DE CLICHY","1_75118_4930","2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.6,16.6,7114
0,2012-09-05,"Voiture","Aucun","Blessé Léger",2.327115,48.851308,"Mercredi",5,"Septembre",2012,0,"00H-04H","43, BOULEVARD RASPAIL","1_75106_4577","2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.6,16.6,7114
0,2012-09-05,"Voiture","Voiture","Aucun Blessé",2.359835,48.89031,"Mercredi",5,"Septembre",2012,11,"08H-12H","1, RUE DE LA CHAPELLE","1_75118_8100","2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.6,16.6,7114
0,2012-09-05,"Voiture","Aucun","Aucun Blessé",2.340163,48.864079,"Mardi",4,"Septembre",2012,17,"16H-20H","RUE CROIX DES PETITS CHA","1_75101_5777","2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.6,16.6,7114
0,2012-09-06,"Deux Roues > 125","Voiture","Blessé Léger",2.345986,48.896092,"Mercredi",5,"Septembre",2012,12,"12H-16H","83, BOULEVARD ORNANO","1_75118_6360","2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2012-09-06,"Deux Roues > 125","Deux Roues 50-125","Blessé Léger",2.304316,48.870842,"Mercredi",5,"Septembre",2012,18,"16H-20H","AVENUE DES CHAMPS ELYSEE",NA,"2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2012-09-06,"Deux Roues > 125","Aucun","Aucun Blessé",2.307839,48.834004,"Jeudi",6,"Septembre",2012,11,"08H-12H","43, RUE DE VOUILLE","1_75115_3084","2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2012-09-06,"Vélo","Aucun","Blessé Léger",2.364833,48.87605,"Jeudi",6,"Septembre",2012,4,"04H-08H","132, QUAI DE JEMMAPES",NA,"2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2013-09-30,"Voiture","Aucun","Aucun Blessé",2.29711,48.860809,"Dimanche",29,"Septembre",2013,20,"20H-00H","42, QUAI BRANLY","1_75107_1936","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,19.7,15.7,7114
0,2013-09-30,"Voiture","Deux Roues 50-125","Aucun Blessé",2.305324,48.827508,"Lundi",30,"Septembre",2013,9,"08H-12H","PORTE DE VANVES",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,19.7,15.7,7114
0,2012-09-06,"Vélo","Aucun","Aucun Blessé",2.303438,48.881362,"Mercredi",5,"Septembre",2012,21,"20H-00H","102, BOULEVARD DES BATIG",NA,"2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2012-09-06,"Voiture","Poids Lourd","Blessé Hospitalisé",2.348822,48.898154,"Jeudi",6,"Septembre",2012,5,"04H-08H","BOULEVARD PERIPHERIQUE",NA,"2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2012-09-06,"Voiture","Deux Roues > 125","Blessé Léger",2.369942,48.853735,"Mercredi",5,"Septembre",2012,23,"20H-00H","14, PLACE DE LA BASTILLE","1_75111_8937","2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2012-09-06,"Vélo","Deux Roues 50-125","Blessé Léger",2.363708,48.875807,"Mercredi",5,"Septembre",2012,12,"12H-16H","119, QUAI DE VALMY",NA,"2012 Q3","Septembre 2012",12.3,21.2,47.5,183.7,22.7,12.7,7114
0,2013-09-30,"Voiture","Voiture","Aucun Blessé",2.360545,48.86637,"Lundi",30,"Septembre",2013,2,"00H-04H","72, RUE DE TURBIGO","1_75103_8135","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,19.7,15.7,7114
0,2013-09-30,"Voiture","Deux Roues 50-125","Aucun Blessé",2.312623,48.826289,"Dimanche",29,"Septembre",2013,18,"16H-20H","79, BOULEVARD BRUNE","1_75114_3404","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,19.7,15.7,7114
0,2013-07-30,"Voiture","Aucun","Aucun Blessé",2.375501,48.890016,"Lundi",29,"Juillet",2013,23,"20H-00H","99, AVENUE DE FLANDRE","1_75119_9440","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,24.2,17.3,7114
0,2013-07-30,"Voiture","Deux Roues 50-125","Blessé Léger",2.393295,48.852226,"Lundi",29,"Juillet",2013,18,"16H-20H","43, AVENUE PHILIPPE AUGU","1_75111_10908","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,24.2,17.3,7114
0,2013-07-30,"Voiture","Deux Roues 50-125","Aucun Blessé",2.289776,48.855558,"Lundi",29,"Juillet",2013,17,"16H-20H","QUAI BRANLY","1_75115_1689","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,24.2,17.3,7114
0,2013-07-30,"Deux Roues > 125","Vélo","Aucun Blessé",2.367937,48.88396,"Lundi",29,"Juillet",2013,18,"16H-20H","149, BOULEVARD DE LA VIL","1_75110_8807","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,24.2,17.3,7114
0,2013-07-30,"Voiture","Voiture","Aucun Blessé",2.333535,48.863381,"Mardi",30,"Juillet",2013,9,"08H-12H","184, RUE DE RIVOLI","1_75101_5222","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,24.2,17.3,7114
0,2013-07-30,"Autobus","Aucun","Aucun Blessé",2.330504,48.871892,"Lundi",29,"Juillet",2013,20,"20H-00H","2, RUE AUBER","1_75109_4913","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,24.2,17.3,7114
0,2013-07-30,"Deux Roues > 125","Aucun","Blessé Léger",2.267623,48.836482,"Mardi",30,"Juillet",2013,7,"04H-08H","QUAI D ISSY LES MOULINEA","1_75115_475","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,24.2,17.3,7114
0,2013-07-30,"Vélo","Voiture","Blessé Léger",2.360162,48.817186,"Lundi",29,"Juillet",2013,22,"20H-00H","AVENUE DE LA PORTE D ITA","1_75113_8065","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,24.2,17.3,7114
0,2013-07-31,"Voiture","Deux Roues 50-125","Aucun Blessé",2.384913,48.852336,"Mercredi",31,"Juillet",2013,11,"08H-12H","20, RUE PAUL BERT",NA,"2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,28.3,19.2,7114
0,2013-07-31,"Deux Roues 50-125","Voiture","Blessé Léger",2.353555,48.847012,"Mercredi",31,"Juillet",2013,9,"08H-12H","35, RUE JUSSIEU",NA,"2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,28.3,19.2,7114
0,2013-07-11,"Deux Roues 50-125","Aucun","Blessé Léger",2.35671,48.879329,"Mercredi",10,"Juillet",2013,18,"16H-20H","153, RUE LA FAYETTE","1_75110_7837","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,22.2,13.2,7114
0,2013-07-11,"Voiture","Aucun","Aucun Blessé",2.347105,48.89468,"Jeudi",11,"Juillet",2013,6,"04H-08H","BOULEVARD ORNANO","1_75118_6360","2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,22.2,13.2,7114
0,2012-12-28,"Voiture","Aucun","Aucun Blessé",2.306371,48.868688,"Jeudi",27,"Decembre",2012,23,"20H-00H","RUE DE MARIGNAN",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,12.6,8.3,7114
0,2012-12-28,"Voiture","Deux Roues > 125","Aucun Blessé",2.369979,48.864036,"Jeudi",27,"Decembre",2012,19,"16H-20H","43, BOULEVARD VOLTAIRE","1_75111_8923","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,12.6,8.3,7114
0,2012-12-28,"Deux Roues 50-125","Aucun","Blessé Hospitalisé",2.356319,48.870094,"Jeudi",27,"Decembre",2012,19,"16H-20H","32, RUE DU FAUBOURG SAIN",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,12.6,8.3,7114
0,2012-12-28,"Deux Roues 50-125","Aucun","Blessé Léger",2.372624,48.852309,"Jeudi",27,"Decembre",2012,14,"12H-16H","47, RUE DU FAUBOURG SAIN","1_75111_9150","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,12.6,8.3,7114
0,2012-12-28,"Deux Roues 50-125","Aucun","Blessé Hospitalisé",2.33339,48.860269,"Vendredi",28,"Decembre",2012,5,"04H-08H","QUAI FRANCOIS MITTERRAND",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,12.6,8.3,7114
0,2012-12-28,"Deux Roues 50-125","Voiture","Blessé Léger",2.322254,48.882272,"Vendredi",28,"Decembre",2012,10,"08H-12H","BOULEVARD DES BATIGNOLLE","1_75108_4008","2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,12.6,8.3,7114
0,2012-12-28,"Voiture","Voiture","Blessé Léger",2.398968,48.880032,"Jeudi",27,"Decembre",2012,18,"16H-20H","BPI PRE ST GERVAIS LILAS",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,12.6,8.3,7114
0,2012-12-28,"Voiture","Deux Roues 50-125","Aucun Blessé",2.388325,48.873818,"Jeudi",27,"Decembre",2012,15,"12H-16H","344, RUE DES PYRENEES",NA,"2012 Q4","Decembre 2012",4.6,9.1,96.4,52.1,12.6,8.3,7114
0,2013-02-13,"Deux Roues 50-125","Aucun","Blessé Léger",2.331691,48.878656,"Mercredi",13,"Février",2013,11,"08H-12H","28, RUE BLANCHE",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Vélo","Poids Lourd","Blessé Léger",2.38363,48.843132,"Mercredi",13,"Février",2013,9,"08H-12H","RUE DE CHARENTON","1_75112_10577","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-02-13,"Deux Roues > 125","Voiture","Blessé Léger",2.351541,48.844107,"Mardi",12,"Février",2013,16,"16H-20H","0, RUE MONGE","1_75105_7103","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.4,0,7114
0,2013-12-15,"Voiture","Deux Roues 50-125","Aucun Blessé",2.35077,48.866567,"Samedi",14,"Decembre",2013,13,"12H-16H","63, RUE REAUMUR",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-12-15,"Voiture","Aucun","Blessé Léger",2.294235,48.862185,"Samedi",14,"Decembre",2013,16,"16H-20H","AVENUE DE NEW YORK",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-12-15,"Voiture","Voiture","Blessé Léger",2.381866,48.828635,"Samedi",14,"Decembre",2013,21,"20H-00H","7, RUE ELSA MORANTE","1_75113_9925","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-09-02,"Voiture","Aucun","Blessé Léger",2.306743,48.885837,"Dimanche",1,"Septembre",2013,17,"16H-20H","148, BOULEVARD MALESHERB","1_75117_2967","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-12-15,"Deux Roues 50-125","Aucun","Aucun Blessé",2.351465,48.861767,"Samedi",14,"Decembre",2013,17,"16H-20H","58, RUE RAMBUTEAU",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-12-15,"Deux Roues > 125","Voiture","Aucun Blessé",2.363017,48.821978,"Samedi",14,"Decembre",2013,15,"12H-16H","33, AVENUE DE CHOISY","1_75113_8374","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-12-15,"Voiture","Deux Roues 50-125","Aucun Blessé",2.328164,48.870934,"Samedi",14,"Decembre",2013,15,"12H-16H","10, RUE DE CAUMARTIN",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-12-15,"Voiture","Deux Roues 50-125","Aucun Blessé",2.401401,48.844995,"Samedi",14,"Decembre",2013,17,"16H-20H","42, AVENUE DE SAINT MAND",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-12-15,"Deux Roues > 125","Deux Roues 50-125","Blessé Léger",2.307438,48.862316,"Samedi",14,"Decembre",2013,17,"16H-20H","QUAI D ORSAY","1_75107_3592","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-12-15,"Voiture","Aucun","Blessé Léger",2.318864,48.824706,"Samedi",14,"Decembre",2013,23,"20H-00H","BOULEVARD BRUNE",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,6.5,7114
0,2013-01-24,"Autobus","Autobus","Aucun Blessé",2.353991,48.82423,"Mercredi",23,"Janvier",2013,13,"12H-16H","24, RUE HENRI PAPE",NA,"2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,3.2,-1.1,7114
0,2013-01-24,"Voiture","Deux Roues 50-125","Aucun Blessé",2.356098,48.876638,"Jeudi",24,"Janvier",2013,9,"08H-12H","123, RUE DU FAUBOURG SAI",NA,"2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,3.2,-1.1,7114
0,2013-01-25,"Deux Roues 50-125","Aucun","Aucun Blessé",2.386617,48.863121,"Jeudi",24,"Janvier",2013,23,"20H-00H","107, AVENUE DE LA REPUBL","1_75111_10431","2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.7,-3.1,7114
0,2013-01-25,"Deux Roues > 125","Vélo","Aucun Blessé",2.363483,48.866976,"Jeudi",24,"Janvier",2013,15,"12H-16H","13, PLACE DE LA REPUBLIQ",NA,"2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.7,-3.1,7114
0,2013-01-25,"Voiture","Aucun","Aucun Blessé",2.31756,48.841192,"Jeudi",24,"Janvier",2013,15,"12H-16H","35, BOULEVARD DE VAUGIRA",NA,"2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.7,-3.1,7114
0,2013-01-25,"Deux Roues > 125","Aucun","Aucun Blessé",2.29387,48.838508,"Jeudi",24,"Janvier",2013,18,"16H-20H","165, RUE DE LA CONVENTIO","1_75115_1981","2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.7,-3.1,7114
0,2013-01-25,"Voiture","Vélo","Aucun Blessé",2.346869,48.823027,"Vendredi",25,"Janvier",2013,9,"08H-12H","91, RUE BARRAULT",NA,"2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.7,-3.1,7114
0,2013-01-25,"Voiture","Deux Roues 50-125","Aucun Blessé",2.285595,48.867971,"Vendredi",25,"Janvier",2013,8,"08H-12H","1, AVENUE RAYMOND POINCA","1_75116_1535","2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.7,-3.1,7114
0,2013-01-25,"Vélo","Voiture","Blessé Léger",2.37751,48.861197,"Vendredi",25,"Janvier",2013,1,"00H-04H","27, AVENUE PARMENTIER",NA,"2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.7,-3.1,7114
0,2013-01-25,"Voiture","Aucun","Blessé Léger",2.335437,48.86292,"Vendredi",25,"Janvier",2013,7,"04H-08H","2, RUE DE ROHAN","1_75101_5350","2013 Q1","Janvier 2013",2.4,5.9,42.2,33.3,-0.7,-3.1,7114
0,2013-02-15,"Vélo","Voiture","Blessé Léger",2.359404,48.885,"Jeudi",14,"Février",2013,18,"16H-20H","2, RUE MARX DORMOY","1_75118_8045","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,6.7,7114
0,2013-02-15,"Voiture","Deux Roues > 125","Blessé Léger",2.31773,48.876353,"Jeudi",14,"Février",2013,16,"16H-20H","63, BOULEVARD MALESHERBE",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,6.7,7114
